path_id,system_id,start_site_id,end_site_id,start_geometry,end_geometry,delta_z_A,abs_delta_z_A,screening_energy_delta_eV,geometry_complexity_delta,transition_class,penetration_index,gap_index,priority_score
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_229,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_229,cn8_te4,cn7_te4,4.1357,4.1357,1.114563,-0.12,in_gap_or_open_channel_candidate,0.165967,0.714093,0.599325
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_230,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_230,cn8_te4,cn7_te4,3.0293,3.0293,0.773315,-0.12,in_gap_or_open_channel_candidate,0.136279,0.703502,0.588747
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_231,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_231,cn8_te4,cn7_te4,4.047,4.047,3.561157,-0.12,in_gap_or_open_channel_candidate,0.240519,0.674778,0.485001
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_232,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_232,cn8_te4,cn7_te4,5.3286,5.3286,3.989105,-0.12,in_gap_or_open_channel_candidate,0.275924,0.686538,0.495756
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_233,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_233,cn8_te4,cn7_te4,3.8726,3.8726,0.158294,-0.12,in_gap_or_open_channel_candidate,0.131693,0.725181,0.636949
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_234,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_234,cn8_te4,cn7_te4,4.475,4.475,4.017242,-0.12,in_gap_or_open_channel_candidate,0.262082,0.673836,0.474228
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_235,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_235,cn8_te4,cn7_te4,4.7949,4.7949,5.20462,-0.12,in_gap_or_open_channel_candidate,0.304521,0.65997,0.42735
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_236,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_236,cn8_te4,cn7_te4,3.4449,3.4449,4.462005,-0.12,in_gap_or_open_channel_candidate,0.258152,0.65212,0.429407
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_237,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_237,cn8_te4,cn7_te4,2.7797,2.7797,3.223877,-0.12,in_gap_or_open_channel_candidate,0.20818,0.661813,0.470427
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_238,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_238,cn8_te4,cn7_te4,3.8351,3.8351,0.176117,-0.12,in_gap_or_open_channel_candidate,0.131601,0.724365,0.635243
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_239,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_239,cn8_te4,cn7_te4,5.0599,5.0599,1.499786,-0.12,in_gap_or_open_channel_candidate,0.193881,0.721382,0.603566
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_240,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_240,cn8_te4,cn7_te4,3.2522,3.2522,2.364929,-0.12,in_gap_or_open_channel_candidate,0.189616,0.681957,0.521027
sb2te3_4x2x1::victor::unique_182__to__sb2te3_4x2x1::joshitha::unique_241,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_182,sb2te3_4x2x1::joshitha::unique_241,cn8_te4,cn7_te4,4.599,4.599,5.12796,-0.12,in_gap_or_open_channel_candidate,0.29876,0.658347,0.426221
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::victor::unique_189,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::victor::unique_189,cn8_te4,cn8_te4,-0.4435,0.4435,-0.689637,0.0,in_gap_or_open_channel_candidate,0.029092,0.745649,0.566382
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::victor::unique_191,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::victor::unique_191,cn8_te4,cn8_te4,-0.6395,0.6395,0.204742,0.0,in_gap_or_open_channel_candidate,0.017393,0.756005,0.59327
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::victor::unique_200,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::victor::unique_200,cn8_te4,cn8_te4,-0.4289,0.4289,-0.687836,0.0,in_gap_or_open_channel_candidate,0.028785,0.745468,0.566118
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::victor::unique_204,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::victor::unique_204,cn8_te4,cn8_te4,-0.4297,0.4297,-0.692383,0.0,in_gap_or_open_channel_candidate,0.02894,0.745409,0.565929
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::victor::unique_207,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::victor::unique_207,cn8_te4,cn8_te4,-1.116,1.116,1.43103,0.0,in_gap_or_open_channel_candidate,0.063743,0.743785,0.548319
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::victor::unique_210,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::victor::unique_210,cn8_te4,cn8_te4,-1.1608,1.1608,1.473968,0.0,in_gap_or_open_channel_candidate,0.06585,0.743761,0.547412
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::victor::unique_211,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::victor::unique_211,cn8_te4,cn8_te4,-1.0279,1.0279,2.405853,0.0,in_gap_or_open_channel_candidate,0.092538,0.727362,0.501517
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::victor::unique_212,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::victor::unique_212,cn8_te4,cn8_te4,-0.5162,0.5162,2.992492,0.0,in_gap_or_open_channel_candidate,0.101958,0.710888,0.462478
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_078,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_078,cn8_te4,cn7_te4,-7.9893,7.9893,-0.580994,-0.12,in_gap_or_open_channel_candidate,0.215818,0.777759,0.715158
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_088,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_088,cn8_te4,cn7_te4,-7.9939,7.9939,-0.597199,-0.12,in_gap_or_open_channel_candidate,0.216401,0.777573,0.714524
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_096,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_096,cn8_te4,cn6_te3,-7.2414,7.2414,1.830505,-0.27,in_gap_or_open_channel_candidate,0.316779,0.650084,0.596239
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_099,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_099,cn8_te4,cn6_te3,-6.5948,6.5948,2.417602,-0.27,in_gap_or_open_channel_candidate,0.323887,0.631666,0.553981
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_126,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_126,cn8_te4,cn6_te3,-7.0638,7.0638,0.672912,-0.27,in_gap_or_open_channel_candidate,0.277719,0.665532,0.645125
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_127,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_127,cn8_te4,cn6_te3,-5.9003,5.9003,-0.510346,-0.27,in_gap_or_open_channel_candidate,0.252602,0.651342,0.624998
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_128,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_128,cn8_te4,cn6_te3,-4.2632,4.2632,1.681732,-0.27,mixed_transition_candidate,0.260802,0.609606,0.532457
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_129,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_129,cn8_te4,cn6_te3,-5.7941,5.7941,-0.5943,-0.27,in_gap_or_open_channel_candidate,0.253382,0.64851,0.61863
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_131,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_131,cn8_te4,cn7_te4,-4.161,4.161,0.319641,-0.12,in_gap_or_open_channel_candidate,0.141683,0.726816,0.636386
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_133,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_133,cn8_te4,cn7_te4,-5.7483,5.7483,0.109649,-0.12,in_gap_or_open_channel_candidate,0.162521,0.752888,0.683649
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_134,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_134,cn8_te4,cn7_te4,-5.8239,5.8239,1.268859,-0.12,in_gap_or_open_channel_candidate,0.199873,0.73595,0.63227
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_135,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_135,cn8_te4,cn7_te4,-4.2563,4.2563,-0.627564,-0.12,in_gap_or_open_channel_candidate,0.152902,0.723398,0.624521
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_136,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_136,cn8_te4,cn7_te4,-4.1392,4.1392,1.71524,-0.12,in_gap_or_open_channel_candidate,0.184706,0.704804,0.571856
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_137,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_137,cn8_te4,cn7_te4,-4.2596,4.2596,2.7807,-0.12,in_gap_or_open_channel_candidate,0.219915,0.689967,0.525839
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_139,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_139,cn8_te4,cn7_te4,-3.8137,3.8137,1.569854,-0.12,in_gap_or_open_channel_candidate,0.174573,0.702387,0.570807
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_140,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_140,cn8_te4,cn7_te4,-4.3137,4.3137,1.553192,-0.12,in_gap_or_open_channel_candidate,0.182676,0.70983,0.583425
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_141,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_141,cn8_te4,cn7_te4,-4.101,4.101,1.028167,-0.12,in_gap_or_open_channel_candidate,0.162682,0.714938,0.602465
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_142,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_142,cn8_te4,cn7_te4,-3.9551,3.9551,2.455505,-0.12,in_gap_or_open_channel_candidate,0.204552,0.690648,0.533537
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_143,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_143,cn8_te4,cn7_te4,-3.2718,3.2718,0.109222,-0.12,in_gap_or_open_channel_candidate,0.119808,0.717312,0.624957
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_144,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_144,cn8_te4,cn7_te4,-5.646,5.646,0.181518,-0.12,in_gap_or_open_channel_candidate,0.162992,0.750301,0.677927
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_145,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_145,cn8_te4,cn7_te4,-4.2508,4.2508,-0.6362,-0.12,in_gap_or_open_channel_candidate,0.153076,0.723185,0.623995
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_146,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_146,cn8_te4,cn7_te4,-5.8326,5.8326,-0.594239,-0.12,in_gap_or_open_channel_candidate,0.179044,0.746565,0.66342
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_147,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_147,cn8_te4,cn7_te4,-3.433,3.433,3.902801,-0.12,in_gap_or_open_channel_candidate,0.240557,0.660643,0.454774
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_149,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_149,cn8_te4,cn7_te4,-4.1336,4.1336,0.13623,-0.12,in_gap_or_open_channel_candidate,0.135507,0.729274,0.644149
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_150,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_150,cn8_te4,cn7_te4,-5.7977,5.7977,1.27655,-0.12,in_gap_or_open_channel_candidate,0.19966,0.735454,0.631297
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_151,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_151,cn8_te4,cn7_te4,-5.8449,5.8449,3.222869,-0.12,in_gap_or_open_channel_candidate,0.260999,0.70587,0.543142
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_152,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_152,cn8_te4,cn7_te4,-5.8157,5.8157,2.620636,-0.12,in_gap_or_open_channel_candidate,0.241767,0.714814,0.570073
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_153,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_153,cn8_te4,cn7_te4,-5.5197,5.5197,2.204925,-0.12,in_gap_or_open_channel_candidate,0.223737,0.717025,0.582123
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_154,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_154,cn8_te4,cn7_te4,-4.2508,4.2508,-0.634339,-0.12,in_gap_or_open_channel_candidate,0.153018,0.723213,0.62408
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_155,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_155,cn8_te4,cn7_te4,-3.1827,3.1827,1.050598,-0.12,in_gap_or_open_channel_candidate,0.147546,0.701395,0.579665
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_156,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_156,cn8_te4,cn7_te4,-3.4996,3.4996,2.403839,-0.12,in_gap_or_open_channel_candidate,0.195092,0.684907,0.525108
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_157,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_157,cn8_te4,cn7_te4,-3.4453,3.4453,3.75473,-0.12,in_gap_or_open_channel_candidate,0.236164,0.663122,0.461857
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_164,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_164,cn8_te4,cn7_te4,-3.4529,3.4529,3.508728,-0.12,in_gap_or_open_channel_candidate,0.228645,0.667057,0.473321
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_165,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_165,cn8_te4,cn7_te4,-2.804,2.804,2.777771,-0.12,in_gap_or_open_channel_candidate,0.194727,0.669098,0.491465
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_166,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_166,cn8_te4,cn7_te3,-2.9955,2.9955,-0.752564,-0.12,in_gap_or_open_channel_candidate,0.135051,0.703339,0.588897
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_167,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_167,cn8_te4,cn7_te4,-3.2505,3.2505,0.576721,-0.12,in_gap_or_open_channel_candidate,0.133979,0.709737,0.603008
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_168,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_168,cn8_te4,cn7_te4,-3.4691,3.4691,2.441192,-0.12,in_gap_or_open_channel_candidate,0.195728,0.683888,0.522671
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_169,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_169,cn8_te4,cn7_te4,-3.0079,3.0079,-0.715332,-0.12,in_gap_or_open_channel_candidate,0.134107,0.704096,0.590899
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_173,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_173,cn8_te4,cn9_te4,-3.016,3.016,-0.753327,-0.22,in_gap_or_open_channel_candidate,0.185428,0.638621,0.560098
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_174,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_174,cn8_te4,cn9_te4,-3.0737,3.0737,0.528778,-0.22,in_gap_or_open_channel_candidate,0.17944,0.642942,0.571766
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_175,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_175,cn8_te4,cn9_te4,-2.9087,2.9087,0.906524,-0.22,in_gap_or_open_channel_candidate,0.188342,0.634698,0.550528
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_183,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_183,cn8_te4,cn7_te3,-3.7043,3.7043,2.063873,-0.12,in_gap_or_open_channel_candidate,0.188049,0.693134,0.545554
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_184,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_184,cn8_te4,cn7_te3,-3.1877,3.1877,-0.098481,-0.12,in_gap_or_open_channel_candidate,0.118024,0.71627,0.623456
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_185,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_185,cn8_te4,cn7_te3,-2.7223,2.7223,2.291351,-0.12,in_gap_or_open_channel_candidate,0.178192,0.675488,0.511839
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_186,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_186,cn8_te4,cn7_te3,-2.9686,2.9686,5.345947,-0.12,in_gap_or_open_channel_candidate,0.277427,0.631532,0.37757
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_193,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_193,cn8_te4,cn9_te4,-0.4195,0.4195,-0.688355,-0.22,mixed_transition_candidate,0.138639,0.602325,0.501522
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_197,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_197,cn8_te4,cn7_te3,-0.4334,0.4334,-0.689667,-0.12,in_gap_or_open_channel_candidate,0.088919,0.667504,0.531041
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_198,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_198,cn8_te4,cn7_te3,-0.8367,0.8367,2.674346,-0.12,in_gap_or_open_channel_candidate,0.15759,0.64244,0.449569
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_213,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_213,cn8_te4,cn7_te3,0.7265,0.7265,1.910614,-0.12,in_gap_or_open_channel_candidate,0.131941,0.652731,0.481987
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_215,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_215,cn8_te4,cn7_te3,0.857,0.857,-0.592377,-0.12,in_gap_or_open_channel_candidate,0.093197,0.675103,0.545546
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_218,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_218,cn8_te4,cn7_te4,0.9783,0.9783,1.786834,-0.12,in_gap_or_open_channel_candidate,0.132433,0.658274,0.493634
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_219,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_219,cn8_te4,cn7_te4,1.6048,1.6048,2.473999,-0.12,in_gap_or_open_channel_candidate,0.164604,0.656591,0.476968
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_221,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_221,cn8_te4,cn7_te4,0.9481,0.9481,1.677948,-0.12,in_gap_or_open_channel_candidate,0.128526,0.659533,0.497913
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_223,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_223,cn8_te4,cn7_te4,1.2316,1.2316,1.173187,-0.12,in_gap_or_open_channel_candidate,0.117718,0.671455,0.527786
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_224,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_224,cn8_te4,cn7_te4,0.8229,0.8229,1.67572,-0.12,in_gap_or_open_channel_candidate,0.126298,0.657769,0.495047
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_225,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_225,cn8_te4,cn7_te4,0.8858,0.8858,1.895446,-0.12,in_gap_or_open_channel_candidate,0.134216,0.655256,0.48646
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_226,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_226,cn8_te4,cn7_te4,0.8375,0.8375,2.414428,-0.12,in_gap_or_open_channel_candidate,0.149522,0.646493,0.46151
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_227,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_227,cn8_te4,cn7_te4,0.8959,0.8959,-0.595368,-0.12,in_gap_or_open_channel_candidate,0.093961,0.675615,0.546331
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_229,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_229,cn8_te4,cn7_te4,1.1444,1.1444,0.358551,-0.12,in_gap_or_open_channel_candidate,0.090881,0.682868,0.563085
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_231,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_231,cn8_te4,cn7_te4,1.0557,1.0557,2.805145,-0.12,in_gap_or_open_channel_candidate,0.165434,0.643553,0.448761
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_232,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_232,cn8_te4,cn7_te4,2.3373,2.3373,3.233093,-0.12,in_gap_or_open_channel_candidate,0.200839,0.655313,0.459516
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_233,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_233,cn8_te4,cn7_te4,0.8813,0.8813,-0.597718,-0.12,in_gap_or_open_channel_candidate,0.093783,0.675369,0.545877
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_234,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_234,cn8_te4,cn7_te4,1.4837,1.4837,3.26123,-0.12,in_gap_or_open_channel_candidate,0.186996,0.642611,0.437989
sb2te3_4x2x1::victor::unique_188__to__sb2te3_4x2x1::joshitha::unique_235,sb2te3_4x2x1,sb2te3_4x2x1::victor::unique_188,sb2te3_4x2x1::joshitha::unique_235,cn8_te4,cn7_te4,1.8036,1.8036,4.448608,-0.12,in_gap_or_open_channel_candidate,0.229436,0.628745,0.39111
