source_file,pathway,image_or_frame,model,energy_eV,note
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4919,Scratch (per filename tag),-179387.18565234853,"self-NEB opt step 819, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4920,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 820, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4921,Scratch (per filename tag),-179270.16863805207,"self-NEB opt step 820, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4922,Scratch (per filename tag),-179449.576662841,"self-NEB opt step 820, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4923,Scratch (per filename tag),-179409.70596241677,"self-NEB opt step 820, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4924,Scratch (per filename tag),-179363.7390631951,"self-NEB opt step 820, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4925,Scratch (per filename tag),-179314.29607769914,"self-NEB opt step 820, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4926,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 821, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4927,Scratch (per filename tag),-179260.52667895635,"self-NEB opt step 821, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4928,Scratch (per filename tag),-179447.671093252,"self-NEB opt step 821, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4929,Scratch (per filename tag),-179416.92207372037,"self-NEB opt step 821, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4930,Scratch (per filename tag),-179443.8372450531,"self-NEB opt step 821, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4931,Scratch (per filename tag),-179360.7565901052,"self-NEB opt step 821, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4932,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 822, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4933,Scratch (per filename tag),-179230.3480244403,"self-NEB opt step 822, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4934,Scratch (per filename tag),-179447.33975579456,"self-NEB opt step 822, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4935,Scratch (per filename tag),-179418.3661521588,"self-NEB opt step 822, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4936,Scratch (per filename tag),-179435.6042721483,"self-NEB opt step 822, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4937,Scratch (per filename tag),-179329.05713200555,"self-NEB opt step 822, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4938,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 823, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4939,Scratch (per filename tag),-179236.5543258773,"self-NEB opt step 823, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4940,Scratch (per filename tag),-179406.89866455455,"self-NEB opt step 823, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4941,Scratch (per filename tag),-179410.66741449424,"self-NEB opt step 823, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4942,Scratch (per filename tag),-179445.67591576852,"self-NEB opt step 823, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4943,Scratch (per filename tag),-179349.16321506168,"self-NEB opt step 823, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4944,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 824, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4945,Scratch (per filename tag),-179215.89827796468,"self-NEB opt step 824, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4946,Scratch (per filename tag),-179372.79073048002,"self-NEB opt step 824, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4947,Scratch (per filename tag),-179356.05455799773,"self-NEB opt step 824, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4948,Scratch (per filename tag),-179446.21322101005,"self-NEB opt step 824, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4949,Scratch (per filename tag),-179333.69414726936,"self-NEB opt step 824, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4950,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 825, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4951,Scratch (per filename tag),-179183.4416781989,"self-NEB opt step 825, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4952,Scratch (per filename tag),-179402.41206410443,"self-NEB opt step 825, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4953,Scratch (per filename tag),-179349.20258719067,"self-NEB opt step 825, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4954,Scratch (per filename tag),-179453.37728760665,"self-NEB opt step 825, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4955,Scratch (per filename tag),-179288.23017631125,"self-NEB opt step 825, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4956,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 826, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4957,Scratch (per filename tag),-179098.28194639718,"self-NEB opt step 826, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4958,Scratch (per filename tag),-179415.30005910908,"self-NEB opt step 826, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4959,Scratch (per filename tag),-179353.47086680486,"self-NEB opt step 826, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4960,Scratch (per filename tag),-179451.822473115,"self-NEB opt step 826, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4961,Scratch (per filename tag),-179326.50686956593,"self-NEB opt step 826, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4962,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 827, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4963,Scratch (per filename tag),-179113.58625928411,"self-NEB opt step 827, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4964,Scratch (per filename tag),-179417.6639075821,"self-NEB opt step 827, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4965,Scratch (per filename tag),-179394.87439525928,"self-NEB opt step 827, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4966,Scratch (per filename tag),-179459.07663575318,"self-NEB opt step 827, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4967,Scratch (per filename tag),-179403.14120239406,"self-NEB opt step 827, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4968,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 828, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4969,Scratch (per filename tag),-179178.19153687393,"self-NEB opt step 828, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4970,Scratch (per filename tag),-179427.0508493015,"self-NEB opt step 828, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4971,Scratch (per filename tag),-179394.89795071175,"self-NEB opt step 828, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4972,Scratch (per filename tag),-179466.7678423051,"self-NEB opt step 828, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4973,Scratch (per filename tag),-179434.1658619378,"self-NEB opt step 828, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4974,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 829, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4975,Scratch (per filename tag),-179175.21688307452,"self-NEB opt step 829, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4976,Scratch (per filename tag),-179404.44338065688,"self-NEB opt step 829, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4977,Scratch (per filename tag),-179360.14433364893,"self-NEB opt step 829, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4978,Scratch (per filename tag),-179445.3510492874,"self-NEB opt step 829, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4979,Scratch (per filename tag),-179415.68570663276,"self-NEB opt step 829, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4980,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 830, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4981,Scratch (per filename tag),-179168.6591877227,"self-NEB opt step 830, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4982,Scratch (per filename tag),-179383.82761437906,"self-NEB opt step 830, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4983,Scratch (per filename tag),-179302.5593245856,"self-NEB opt step 830, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4984,Scratch (per filename tag),-179437.92141768654,"self-NEB opt step 830, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4985,Scratch (per filename tag),-179445.38140670498,"self-NEB opt step 830, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4986,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 831, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4987,Scratch (per filename tag),-179295.20160017238,"self-NEB opt step 831, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4988,Scratch (per filename tag),-179389.1146081852,"self-NEB opt step 831, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4989,Scratch (per filename tag),-179296.2099920292,"self-NEB opt step 831, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4990,Scratch (per filename tag),-179421.6826171416,"self-NEB opt step 831, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4991,Scratch (per filename tag),-179463.38375693935,"self-NEB opt step 831, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4992,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 832, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4993,Scratch (per filename tag),-179310.08629144894,"self-NEB opt step 832, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4994,Scratch (per filename tag),-179330.85944476357,"self-NEB opt step 832, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4995,Scratch (per filename tag),-179270.91367628865,"self-NEB opt step 832, image 3; DIVERGED run"
