evaluation_pathway,evaluation_frame_index,path_iteration,image_index,reference_split,soap_reference_frame_index,soap_reference_cr_index,soap_cosine_distance,rmsd_reference_frame_index,rmsd_reference_cr_index,cr_local_species_rmsd_A,exact_global_fingerprint_match,exact_reference_frame_indices,exact_local_fingerprint_match,exact_local_reference_centers
1-7,381,77,2,valid,127,80,0.0005862030532023388,127,80,1.2122509211529757,False,[],False,[]
1-7,382,77,3,valid,118,80,0.005166882117439875,,,,False,[],False,[]
1-7,383,77,4,valid,161,80,0.007938224466584431,,,,False,[],False,[]
1-7,384,77,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,385,78,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,386,78,2,valid,127,80,0.0005859768760305695,127,80,1.2120696172939964,False,[],False,[]
1-7,387,78,3,valid,118,80,0.0051676016036055206,,,,False,[],False,[]
1-7,388,78,4,valid,161,80,0.007941002189700841,,,,False,[],False,[]
1-7,389,78,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,390,79,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,391,79,2,valid,127,80,0.0005859859541097467,127,80,1.2120520837791835,False,[],False,[]
1-7,392,79,3,valid,118,80,0.005167188725657024,,,,False,[],False,[]
1-7,393,79,4,valid,161,80,0.007941396940164713,,,,False,[],False,[]
1-7,394,79,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,395,80,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,396,80,2,valid,127,80,0.0005866752012544385,127,80,1.2118169555324112,False,[],False,[]
1-7,397,80,3,valid,118,80,0.0051602583806913405,,,,False,[],False,[]
1-7,398,80,4,valid,161,80,0.007947294282172113,,,,False,[],False,[]
1-7,399,80,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,400,81,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,401,81,2,valid,127,80,0.0006318246679750672,127,80,1.2087366788064515,False,[],False,[]
1-7,402,81,3,valid,144,80,0.004175474570916271,,,,False,[],False,[]
1-7,403,81,4,valid,161,80,0.008056139744405999,,,,False,[],False,[]
1-7,404,81,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,405,82,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,406,82,2,valid,127,80,0.0006096125758896509,127,80,1.2094373927461968,False,[],False,[]
1-7,407,82,3,valid,144,80,0.004553827111188458,,,,False,[],False,[]
1-7,408,82,4,valid,161,80,0.00802003026173348,,,,False,[],False,[]
1-7,409,82,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,410,83,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,411,83,2,valid,127,80,0.0005992929835870742,127,80,1.2099227226122478,False,[],False,[]
1-7,412,83,3,valid,144,80,0.004795752414073151,,,,False,[],False,[]
1-7,413,83,4,valid,161,80,0.007999017104828754,,,,False,[],False,[]
1-7,414,83,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,415,84,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,416,84,2,valid,127,80,0.0005993402860530184,127,80,1.2098527155922874,False,[],False,[]
1-7,417,84,3,valid,144,80,0.0047894749139174575,,,,False,[],False,[]
1-7,418,84,4,valid,161,80,0.008000059736326781,,,,False,[],False,[]
1-7,419,84,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,420,85,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,421,85,2,valid,127,80,0.0005990943283482597,127,80,1.2097845646119767,False,[],False,[]
1-7,422,85,3,valid,144,80,0.004789993133693771,,,,False,[],False,[]
1-7,423,85,4,valid,161,80,0.00800056795657611,,,,False,[],False,[]
1-7,424,85,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,425,86,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,426,86,2,valid,127,80,0.0005988717357962026,127,80,1.209714952550587,False,[],False,[]
1-7,427,86,3,valid,144,80,0.004790355311526051,,,,False,[],False,[]
1-7,428,86,4,valid,161,80,0.008001159220504928,,,,False,[],False,[]
1-7,429,86,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,430,87,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,431,87,2,valid,127,80,0.00059843903572665,127,80,1.2095791189058398,False,[],False,[]
1-7,432,87,3,valid,144,80,0.0047912296152747835,,,,False,[],False,[]
1-7,433,87,4,valid,161,80,0.008002305716224734,,,,False,[],False,[]
1-7,434,87,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,435,88,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,436,88,2,valid,127,80,0.0005971653067843308,127,80,1.2091749458969878,False,[],False,[]
1-7,437,88,3,valid,144,80,0.004793831375526025,,,,False,[],False,[]
1-7,438,88,4,valid,161,80,0.008005744923192726,,,,False,[],False,[]
1-7,439,88,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,440,89,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,441,89,2,valid,127,80,0.0005935197887959598,127,80,1.2079063116971516,False,[],False,[]
1-7,442,89,3,valid,144,80,0.004802073887330893,,,,False,[],False,[]
1-7,443,89,4,valid,161,80,0.00801676394473072,,,,False,[],False,[]
1-7,444,89,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,445,90,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,446,90,2,valid,127,80,0.0005881401446776735,127,80,1.205489271257152,False,[],False,[]
1-7,447,90,3,valid,144,80,0.004818306166192277,,,,False,[],False,[]
1-7,448,90,4,valid,161,80,0.008038737142647245,,,,False,[],False,[]
1-7,449,90,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,450,91,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,451,91,2,valid,0,81,0.0004348219694314537,127,80,1.18947111184644,False,[],False,[]
1-7,452,91,3,valid,144,80,0.004958785784351494,,,,False,[],False,[]
1-7,453,91,4,valid,161,80,0.008237929886933615,,,,False,[],False,[]
1-7,454,91,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,455,92,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,456,92,2,valid,0,81,0.00043980811364474626,127,80,1.1897212121113883,False,[],False,[]
1-7,457,92,3,valid,144,80,0.004952408581643586,,,,False,[],False,[]
1-7,458,92,4,valid,161,80,0.008234071330003534,,,,False,[],False,[]
1-7,459,92,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,460,93,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,461,93,2,valid,0,81,0.0004410761620023962,127,80,1.1898059113026986,False,[],False,[]
1-7,462,93,3,valid,144,80,0.004947348493433812,,,,False,[],False,[]
1-7,463,93,4,valid,161,80,0.008233170980010085,,,,False,[],False,[]
1-7,464,93,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,465,94,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,466,94,2,valid,0,81,0.00044343979573913117,127,80,1.1899990458969303,False,[],False,[]
1-7,467,94,3,valid,144,80,0.0049321702997274786,,,,False,[],False,[]
1-7,468,94,4,valid,161,80,0.008231519675859222,,,,False,[],False,[]
1-7,469,94,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,470,95,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,471,95,2,valid,0,81,0.0004585457941983506,127,80,1.1912221192304029,False,[],False,[]
1-7,472,95,3,valid,144,80,0.004835129265551963,,,,False,[],False,[]
1-7,473,95,4,valid,161,80,0.008222194179513531,,,,False,[],False,[]
1-7,474,95,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,475,96,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,476,96,2,valid,0,81,0.0005151434754165907,127,80,1.1956764672339715,False,[],False,[]
1-7,477,96,3,valid,144,80,0.004518773086490069,,,,False,[],False,[]
1-7,478,96,4,valid,161,80,0.008192360213793215,,,,False,[],False,[]
1-7,479,96,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,480,97,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,481,97,2,valid,0,81,0.0005260122563102154,127,80,1.1964958359706723,False,[],False,[]
1-7,482,97,3,valid,144,80,0.004465088990896371,,,,False,[],False,[]
1-7,483,97,4,valid,161,80,0.008188019281283765,,,,False,[],False,[]
1-7,484,97,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,485,98,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,486,98,2,valid,0,81,0.0005342766467277826,127,80,1.1971122816011972,False,[],False,[]
1-7,487,98,3,valid,144,80,0.004424646157192735,,,,False,[],False,[]
1-7,488,98,4,valid,161,80,0.008185557057603154,,,,False,[],False,[]
1-7,489,98,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,490,99,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,491,99,2,valid,0,81,0.0005350602402736104,127,80,1.1971697907858438,False,[],False,[]
1-7,492,99,3,valid,144,80,0.004419801217498631,,,,False,[],False,[]
1-7,493,99,4,valid,161,80,0.00818605407724371,,,,False,[],False,[]
1-7,494,99,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,495,100,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,496,100,2,valid,0,81,0.0005351630730263679,127,80,1.1971736137276274,False,[],False,[]
1-7,497,100,3,valid,144,80,0.004417814813528764,,,,False,[],False,[]
1-7,498,100,4,valid,161,80,0.008187116609297274,,,,False,[],False,[]
1-7,499,100,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,500,101,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,501,101,2,valid,0,81,0.0005391639800620407,127,80,1.1973152995717553,False,[],False,[]
1-7,502,101,3,valid,144,80,0.004337940830141385,,,,False,[],False,[]
1-7,503,101,4,valid,161,80,0.00823566733534209,,,,False,[],False,[]
1-7,504,101,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,505,102,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,506,102,2,valid,0,81,0.0006313224516767413,127,80,1.2030018292442164,False,[],False,[]
1-7,507,102,3,valid,144,80,0.0037717456789564396,,,,False,[],False,[]
1-7,508,102,4,valid,161,80,0.00864744897914016,,,,False,[],False,[]
1-7,509,102,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,510,103,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,511,103,2,valid,0,81,0.0008521912596943793,,,,False,[],False,[]
1-7,512,103,3,valid,144,80,0.0032261786522826963,,,,False,[],False,[]
1-7,513,103,4,valid,34,81,0.00902030219080352,,,,False,[],False,[]
1-7,514,103,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,515,104,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,516,104,2,valid,0,81,0.0010623233693005663,,,,False,[],False,[]
1-7,517,104,3,valid,0,81,0.002901075049880797,,,,False,[],False,[]
1-7,518,104,4,valid,34,81,0.009288709892218971,,,,False,[],False,[]
1-7,519,104,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,520,105,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,521,105,2,valid,0,81,0.001060961571301866,,,,False,[],False,[]
1-7,522,105,3,valid,0,81,0.0029062100781815925,,,,False,[],False,[]
1-7,523,105,4,valid,34,81,0.009279783847042422,,,,False,[],False,[]
1-7,524,105,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,525,106,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,526,106,2,valid,0,81,0.001060963251889202,,,,False,[],False,[]
1-7,527,106,3,valid,0,81,0.002912614876670605,,,,False,[],False,[]
1-7,528,106,4,valid,34,81,0.009265379963904419,,,,False,[],False,[]
1-7,529,106,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,530,107,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,531,107,2,valid,0,81,0.001063708596534152,,,,False,[],False,[]
1-7,532,107,3,valid,144,80,0.003104155877389103,,,,False,[],False,[]
1-7,533,107,4,valid,34,81,0.00882799514245447,,,,False,[],False,[]
1-7,534,107,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,535,108,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,536,108,2,valid,0,81,0.0010671983935847118,,,,False,[],False,[]
1-7,537,108,3,valid,144,80,0.003274068185076473,,,,False,[],False,[]
1-7,538,108,4,valid,34,81,0.008506675412293996,,,,False,[],False,[]
1-7,539,108,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,540,109,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,541,109,2,valid,0,81,0.0010683286227115563,,,,False,[],False,[]
1-7,542,109,3,valid,144,80,0.003317145331266036,,,,False,[],False,[]
1-7,543,109,4,valid,34,81,0.008436845223253164,,,,False,[],False,[]
1-7,544,109,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,545,110,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,546,110,2,valid,0,81,0.001068466399112733,,,,False,[],False,[]
1-7,547,110,3,valid,144,80,0.0033174595588135736,,,,False,[],False,[]
1-7,548,110,4,valid,34,81,0.008437267498215384,,,,False,[],False,[]
1-7,549,110,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,550,111,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,551,111,2,valid,0,81,0.0010691180360220542,,,,False,[],False,[]
1-7,552,111,3,valid,144,80,0.0033154566850654987,,,,False,[],False,[]
1-7,553,111,4,valid,34,81,0.008445622585697032,,,,False,[],False,[]
1-7,554,111,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,555,112,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,556,112,2,valid,0,81,0.0011260364681279222,,,,False,[],False,[]
1-7,557,112,3,valid,0,81,0.003135458309308836,,,,False,[],False,[]
1-7,558,112,4,valid,34,81,0.009375054118674786,,,,False,[],False,[]
1-7,559,112,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-7,560,113,1,valid,80,80,0.00037094776342350144,71,81,0.6260175886439601,False,[],False,[]
1-7,561,113,2,valid,0,81,0.0011089401193394854,,,,False,[],False,[]
1-7,562,113,3,valid,144,80,0.0031975314662215926,,,,False,[],False,[]
1-7,563,113,4,valid,34,81,0.009050084211926768,,,,False,[],False,[]
1-7,564,113,5,valid,118,80,0.008121664204114976,,,,False,[],False,[]
1-6,0,1,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,1,1,2,test,143,80,0.0008768234540951214,198,81,0.9854221692425578,False,[],False,[]
1-6,2,1,3,test,26,80,0.003941051616613178,,,,False,[],False,[]
1-6,3,1,4,test,170,80,0.004980774405717536,,,,False,[],False,[]
1-6,4,1,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,5,2,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,6,2,2,test,143,80,0.0012010623538016851,,,,False,[],False,[]
1-6,7,2,3,test,26,80,0.004601161549499189,,,,False,[],False,[]
1-6,8,2,4,test,170,80,0.0048962518774140484,,,,False,[],False,[]
1-6,9,2,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,10,3,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,11,3,2,test,26,80,0.001583046978210545,,,,False,[],False,[]
1-6,12,3,3,test,26,80,0.004873395719940055,,,,False,[],False,[]
1-6,13,3,4,test,170,80,0.004867677478322507,,,,False,[],False,[]
1-6,14,3,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,15,4,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,16,4,2,test,26,80,0.00156458858355224,,,,False,[],False,[]
1-6,17,4,3,test,26,80,0.004867606003818192,,,,False,[],False,[]
1-6,18,4,4,test,170,80,0.004869729709415016,,,,False,[],False,[]
1-6,19,4,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,20,5,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,21,5,2,test,26,80,0.0015733587481654432,,,,False,[],False,[]
1-6,22,5,3,test,26,80,0.0048765663843259865,,,,False,[],False,[]
1-6,23,5,4,test,170,80,0.004869784696190038,,,,False,[],False,[]
1-6,24,5,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,25,6,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,26,6,2,test,26,80,0.0015741676803939786,,,,False,[],False,[]
1-6,27,6,3,test,26,80,0.004888062866260201,,,,False,[],False,[]
1-6,28,6,4,test,170,80,0.00487169201163562,,,,False,[],False,[]
1-6,29,6,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,30,7,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,31,7,2,test,26,80,0.0015750535410876676,,,,False,[],False,[]
1-6,32,7,3,test,26,80,0.004899414822214121,,,,False,[],False,[]
1-6,33,7,4,test,170,80,0.00487358172087804,,,,False,[],False,[]
1-6,34,7,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,35,8,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,36,8,2,test,26,80,0.0015769505220857294,,,,False,[],False,[]
1-6,37,8,3,test,26,80,0.004921717768480827,,,,False,[],False,[]
1-6,38,8,4,test,170,80,0.004877394828304182,,,,False,[],False,[]
1-6,39,8,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,40,9,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,41,9,2,test,26,80,0.0015809815719282083,,,,False,[],False,[]
1-6,42,9,3,test,26,80,0.004973820434901022,,,,False,[],False,[]
1-6,43,9,4,test,170,80,0.004886942588698373,,,,False,[],False,[]
1-6,44,9,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,45,10,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,46,10,2,test,26,80,0.0015900336484030442,,,,False,[],False,[]
1-6,47,10,3,test,26,80,0.005067247768097416,,,,False,[],False,[]
1-6,48,10,4,test,170,80,0.004906130709277479,,,,False,[],False,[]
1-6,49,10,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,50,11,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,51,11,2,test,26,80,0.001604666590096837,,,,False,[],False,[]
1-6,52,11,3,test,26,80,0.005183367895920221,,,,False,[],False,[]
1-6,53,11,4,test,170,80,0.004933064474903381,,,,False,[],False,[]
1-6,54,11,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,55,12,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,56,12,2,test,26,80,0.0016411423549425042,,,,False,[],False,[]
1-6,57,12,3,test,26,80,0.005380565825070516,,,,False,[],False,[]
1-6,58,12,4,test,170,80,0.004989781021601303,,,,False,[],False,[]
1-6,59,12,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,60,13,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,61,13,2,test,26,80,0.001654800570241477,,,,False,[],False,[]
1-6,62,13,3,test,26,80,0.0054290045513539775,,,,False,[],False,[]
1-6,63,13,4,test,170,80,0.005006834639301849,,,,False,[],False,[]
1-6,64,13,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,65,14,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,66,14,2,test,26,80,0.001663965942891532,,,,False,[],False,[]
1-6,67,14,3,test,26,80,0.0054494706851420105,,,,False,[],False,[]
1-6,68,14,4,test,170,80,0.005015656688862724,,,,False,[],False,[]
1-6,69,14,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,70,15,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,71,15,2,test,26,80,0.0016736100837381196,,,,False,[],False,[]
1-6,72,15,3,test,26,80,0.00546287132499057,,,,False,[],False,[]
1-6,73,15,4,test,170,80,0.00502308733360457,,,,False,[],False,[]
1-6,74,15,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,75,16,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,76,16,2,test,26,80,0.0016820962230807979,,,,False,[],False,[]
1-6,77,16,3,test,26,80,0.005468752820350531,,,,False,[],False,[]
1-6,78,16,4,test,170,80,0.005028221539080557,,,,False,[],False,[]
1-6,79,16,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,80,17,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
1-6,81,17,2,test,26,80,0.001723123034104379,,,,False,[],False,[]
1-6,82,17,3,test,26,80,0.005492163414840157,,,,False,[],False,[]
1-6,83,17,4,test,170,80,0.005052720350652962,,,,False,[],False,[]
1-6,84,17,5,test,170,80,0.007196773339277263,,,,False,[],False,[]
1-6,85,18,1,test,92,80,0.0005459068504557463,201,81,0.593473605457071,False,[],False,[]
